yas,gelir,kredi_skoru,borc_miktari,kredi_onayi
18,12588,848,25746,Hayır
65,6097,564,11743,Hayır
42,17213,579,2779,Evet
38,3055,379,2065,Hayır
51,6974,394,27022,Hayır
43,3333,703,48922,Hayır
53,7789,560,23794,Hayır
52,5336,664,28821,Hayır
40,12514,750,8925,Hayır
34,2645,651,13244,Hayır
64,18327,516,21397,Hayır
59,14729,314,23900,Hayır
29,4816,776,39356,Hayır
61,10802,685,32227,Hayır
37,19564,753,30006,Hayır
56,6289,421,36207,Hayır
44,9674,577,23599,Hayır
59,17646,392,9779,Hayır
54,11016,380,48334,Hayır
37,14924,523,24817,Hayır
69,13931,381,43840,Hayır
28,10204,452,44089,Hayır
45,5122,829,16619,Hayır
19,6672,502,893,Evet
41,6652,752,12507,Hayır
33,19008,481,41008,Hayır
29,4027,838,43959,Hayır
33,6660,599,44118,Hayır
53,6536,793,15206,Hayır
19,11497,753,40463,Hayır
42,17981,374,43863,Hayır
46,2143,531,29868,Hayır
45,13019,328,9262,Hayır
27,2271,523,44349,Hayır
62,15749,809,25364,Hayır
40,7466,815,34835,Hayır
49,5123,624,39419,Hayır
48,9896,765,28255,Hayır
36,4642,627,10476,Hayır
32,7574,553,40430,Hayır
50,19913,322,39108,Hayır
34,4635,849,17613,Hayır
69,12605,617,38674,Hayır
53,15425,512,19479,Hayır
37,18038,321,18403,Hayır
26,18836,357,22780,Hayır
55,8912,391,33512,Hayır
20,17705,488,10890,Hayır
19,6695,632,39568,Hayır
35,13823,466,38813,Hayır
40,7693,453,46498,Hayır
36,3231,316,38629,Hayır
24,6579,459,12161,Hayır
52,9236,411,3950,Hayır
67,17411,594,40706,Hayır
37,12797,388,10930,Hayır
37,8740,539,18977,Hayır
36,15341,515,11334,Hayır
58,7808,329,2387,Hayır
33,5506,632,39217,Hayır
55,14649,678,22656,Hayır
38,3769,544,13632,Hayır
46,7062,784,10908,Hayır
61,5164,376,20930,Hayır
55,4825,329,15350,Hayır
62,18620,649,15291,Hayır
41,9816,771,21661,Hayır
54,7907,756,32192,Hayır
46,7695,481,7402,Hayır
48,13910,702,40266,Hayır
62,13877,842,17552,Hayır
69,5135,452,37109,Hayır
56,8447,652,40742,Hayır
29,12465,593,15482,Hayır
47,18575,738,32310,Hayır
21,3296,548,3573,Hayır
47,8849,462,23417,Hayır
22,7993,395,47451,Hayır
33,10076,427,4647,Hayır
44,14005,769,10442,Hayır
21,13083,515,26803,Hayır
25,5161,653,2241,Hayır
65,13822,442,4325,Hayır
25,19010,515,3192,Evet
34,4087,722,16054,Hayır
63,10351,806,33224,Hayır
61,15819,654,45646,Hayır
20,17205,838,3172,Evet
44,9673,653,46475,Hayır
69,19787,681,45284,Hayır
51,16478,374,47237,Hayır
62,2499,712,248,Hayır
38,12976,745,9788,Hayır
60,3846,470,43964,Hayır
41,17496,649,7093,Hayır
61,15352,669,24619,Hayır
67,11123,645,40864,Hayır
58,4624,500,38611,Hayır
46,16235,368,25727,Hayır
56,9744,482,22294,Hayır
23,17797,614,27523,Hayır
31,11338,684,44468,Hayır
67,13646,581,28124,Hayır
31,6954,621,16032,Hayır
54,8217,391,41667,Hayır
69,15467,447,26766,Hayır
41,13791,645,29707,Hayır
30,3049,677,35327,Hayır
18,19073,671,38589,Hayır
29,5125,320,21105,Hayır
68,14123,830,29679,Hayır
59,13982,826,7639,Hayır
41,3092,587,33231,Hayır
54,12271,463,41506,Hayır
37,10324,761,2334,Evet
23,16502,436,49002,Hayır
29,10207,799,36407,Hayır
38,12853,784,34346,Hayır
20,16972,778,2668,Evet
44,6305,724,10559,Hayır
63,14813,781,35067,Hayır
53,6681,348,31386,Hayır
34,18856,482,46358,Hayır
66,8315,442,7768,Hayır
63,19224,325,48748,Hayır
32,3149,590,7391,Hayır
56,16191,331,42274,Hayır
21,8679,747,46885,Hayır
34,14792,391,3248,Hayır
55,18246,421,32852,Hayır
28,18865,774,9854,Hayır
29,15222,737,36273,Hayır
64,18198,640,5357,Hayır
49,5234,705,37379,Hayır
44,5001,477,45777,Hayır
61,12505,410,44009,Hayır
60,4365,300,21170,Hayır
44,5169,605,1141,Evet
66,17099,604,37515,Hayır
57,6695,538,34923,Hayır
61,15431,791,15576,Hayır
46,12099,336,1144,Hayır
26,14849,497,27166,Hayır
60,12728,334,41325,Hayır
20,9937,660,684,Evet
56,8825,845,6470,Hayır
46,15827,725,47264,Hayır
38,13776,763,4543,Evet
52,2266,405,35115,Hayır
65,12250,307,2231,Hayır
27,16188,689,9213,Hayır
40,6827,623,20087,Hayır
56,10534,746,35984,Hayır
42,4808,825,48715,Hayır
41,16138,741,39228,Hayır
37,5729,461,39652,Hayır
32,19386,785,4777,Evet
38,2279,415,37238,Hayır
59,15338,576,40367,Hayır
29,7108,728,33799,Hayır
35,4069,613,823,Evet
40,4570,551,45307,Hayır
58,7755,442,35667,Hayır
46,9353,828,7512,Hayır
58,18993,349,3244,Hayır
53,12315,387,18066,Hayır
22,4241,775,15485,Hayır
56,7486,714,43216,Hayır
43,17680,535,8478,Hayır
56,17505,842,6828,Hayır
28,14090,640,43138,Hayır
59,12995,821,18891,Hayır
28,8508,621,40719,Hayır
35,15010,608,24575,Hayır
29,13559,483,35530,Hayır
33,13496,461,26280,Hayır
44,2652,430,44031,Hayır
53,19631,584,25084,Hayır
34,5850,421,1502,Hayır
66,17946,316,46066,Hayır
38,17961,625,44634,Hayır
54,14559,472,23916,Hayır
48,17517,608,7681,Hayır
62,2824,733,49445,Hayır
52,9173,624,13887,Hayır
44,18474,364,38417,Hayır
40,13754,373,3556,Hayır
49,8434,597,1740,Hayır
34,9807,557,7503,Hayır
28,2314,577,46445,Hayır
18,16719,801,32386,Hayır
45,7805,780,35348,Hayır
35,8331,821,29179,Hayır
66,3409,761,3759,Hayır
58,15617,421,7127,Hayır
37,4799,744,17981,Hayır
24,18055,813,35632,Hayır
54,12199,667,28525,Hayır
33,7026,416,8006,Hayır
56,7113,310,28727,Hayır
62,2855,415,36149,Hayır
62,16184,587,45155,Hayır
64,8780,527,25299,Hayır
40,9409,346,37415,Hayır
49,13605,661,8125,Hayır
66,3818,764,40342,Hayır
34,10466,768,42592,Hayır
36,5620,560,323,Evet
59,11127,747,42257,Hayır
51,17166,641,18371,Hayır
31,14022,480,18600,Hayır
20,5199,840,26338,Hayır
56,11099,457,17758,Hayır
42,14719,641,8148,Hayır
28,13998,565,42438,Hayır
66,12062,696,34357,Hayır
32,4510,314,32301,Hayır
36,3823,812,27696,Hayır
60,4920,412,23501,Hayır
32,15945,846,14720,Hayır
32,12743,446,39811,Hayır
55,7611,500,1087,Hayır
32,14398,639,25376,Hayır
26,13002,427,44319,Hayır
22,19675,816,9827,Hayır
36,4924,410,37352,Hayır
41,9563,695,48088,Hayır
46,5634,365,7701,Hayır
22,10239,714,30724,Hayır
39,19897,433,49037,Hayır
30,7224,329,9368,Hayır
67,18453,564,40836,Hayır
69,13894,654,47812,Hayır
66,8504,618,33778,Hayır
64,6953,663,29947,Hayır
63,4861,369,18039,Hayır
46,7095,782,43049,Hayır
33,6910,431,27275,Hayır
53,7165,713,25253,Hayır
34,4470,472,14954,Hayır
37,3585,581,34591,Hayır
31,3433,629,31076,Hayır
67,11632,714,19492,Hayır
23,10554,837,47227,Hayır
39,3299,337,25935,Hayır
57,19636,361,13050,Hayır
26,9542,558,4328,Hayır
49,13244,739,38693,Hayır
41,10872,622,789,Evet
50,7501,770,13918,Hayır
30,4314,567,3540,Hayır
52,11782,528,23365,Hayır
23,13493,680,12869,Hayır
66,11194,696,6358,Hayır
57,14846,570,49267,Hayır
47,6173,707,16655,Hayır
55,19201,797,41532,Hayır
33,2360,696,15766,Hayır
18,16102,366,23087,Hayır
59,19678,816,45109,Hayır
35,2212,373,49012,Hayır
39,11380,475,38027,Hayır
43,10422,675,6026,Hayır
31,8970,476,12914,Hayır
54,16213,511,38274,Hayır
66,12254,618,29172,Hayır
31,6183,663,32865,Hayır
43,19134,653,16000,Hayır
67,17473,589,4716,Hayır
53,4274,634,18114,Hayır
69,13918,757,18583,Hayır
40,19651,371,22565,Hayır
19,18804,344,39585,Hayır
56,14289,723,13578,Hayır
24,3383,564,43911,Hayır
56,14100,662,25544,Hayır
62,7590,828,28507,Hayır
68,5654,618,21761,Hayır
39,2146,577,43185,Hayır
45,17134,626,42760,Hayır
55,14045,418,18326,Hayır
37,17388,455,45795,Hayır
66,17972,508,48445,Hayır
35,13077,547,34571,Hayır
41,15033,784,22316,Hayır
50,5884,435,45155,Hayır
62,3353,507,49422,Hayır
43,5884,493,37168,Hayır
36,10962,833,39591,Hayır
65,4123,626,8250,Hayır
59,12531,709,37543,Hayır
30,17816,653,38109,Hayır
27,5461,782,21458,Hayır
31,12868,738,47992,Hayır
26,16151,318,27753,Hayır
28,18296,528,23594,Hayır
20,18776,792,42146,Hayır
57,17463,709,49848,Hayır
29,18424,464,15041,Hayır
52,9860,642,44441,Hayır
56,4057,452,33457,Hayır
63,18944,741,8664,Hayır
56,15385,806,4519,Hayır
49,12287,474,13474,Hayır
56,11366,686,3485,Hayır
31,9560,590,30273,Hayır
61,14737,377,34057,Hayır
18,8371,549,46904,Hayır
44,4314,817,13744,Hayır
54,5330,569,2727,Hayır
60,5835,510,7680,Hayır
18,4492,600,22648,Hayır
62,15456,659,3527,Hayır
46,16194,356,26458,Hayır
41,4632,454,17730,Hayır
34,8173,346,41134,Hayır
52,3615,725,42948,Hayır
48,3031,367,34899,Hayır
59,19576,601,2903,Evet
49,16340,449,31823,Hayır
36,18764,639,2245,Evet
48,9587,550,47975,Hayır
56,13224,767,31896,Hayır
37,9056,332,8937,Hayır
45,3350,372,24541,Hayır
20,6686,409,21166,Hayır
49,16917,469,24745,Hayır
39,17647,721,603,Evet
61,3151,696,29307,Hayır
59,3193,482,43361,Hayır
61,18935,368,36646,Hayır
32,11242,357,4503,Hayır
55,12244,732,21461,Hayır
36,8588,390,2112,Hayır
48,17998,367,19662,Hayır
43,2252,500,44344,Hayır
22,7083,773,36335,Hayır
37,8790,846,45474,Hayır
19,17269,498,3020,Hayır
38,10448,529,37030,Hayır
68,15777,477,49926,Hayır
68,15044,628,25645,Hayır
53,12928,741,492,Evet
45,11671,447,43954,Hayır
37,8675,630,878,Evet
54,11359,843,31242,Hayır
56,13808,312,9164,Hayır
53,18359,455,19107,Hayır
28,15794,414,22765,Hayır
20,8927,437,7390,Hayır
54,10079,685,35686,Hayır
37,8831,423,47901,Hayır
49,13864,804,24985,Hayır
64,5039,825,10856,Hayır
42,5382,669,43041,Hayır
38,9835,829,10527,Hayır
67,12952,569,33926,Hayır
33,4710,662,40526,Hayır
65,2095,544,14791,Hayır
59,6439,704,39658,Hayır
18,2243,590,13109,Hayır
40,10729,395,21367,Hayır
60,6371,535,15729,Hayır
66,3835,673,12893,Hayır
41,5857,337,14700,Hayır
64,9267,686,25892,Hayır
42,15827,740,49359,Hayır
24,13988,709,8711,Hayır
55,7977,408,27865,Hayır
64,8540,829,45065,Hayır
64,2601,794,25508,Hayır
56,9118,765,46719,Hayır
52,8793,617,28803,Hayır
31,11265,640,43226,Hayır
26,8111,689,46574,Hayır
20,5942,322,10800,Hayır
55,6064,718,32044,Hayır
37,11698,354,27937,Hayır
58,7590,323,4494,Hayır
50,14610,645,35085,Hayır
58,12003,417,45986,Hayır
61,2192,773,43023,Hayır
49,2507,343,36478,Hayır
53,3161,687,41282,Hayır
43,13714,443,34756,Hayır
65,9478,427,18858,Hayır
22,5999,848,32069,Hayır
66,8430,573,8619,Hayır
47,3658,446,26184,Hayır
34,4135,564,37835,Hayır
23,6531,807,23126,Hayır
32,7893,408,10207,Hayır
18,18000,629,44999,Hayır
30,5833,657,38509,Hayır
65,16253,769,24606,Hayır
51,15675,476,49026,Hayır
47,14136,595,40157,Hayır
36,13165,763,22946,Hayır
19,14404,649,45808,Hayır
61,11038,359,689,Hayır
29,15773,713,17352,Hayır
57,11150,656,25437,Hayır
61,4903,324,39831,Hayır
41,7182,326,11976,Hayır
28,11289,371,38933,Hayır
19,7593,529,20574,Hayır
18,10064,316,41307,Hayır
45,11244,326,48417,Hayır
21,4753,834,38883,Hayır
58,3729,629,38562,Hayır
47,15953,669,5356,Hayır
24,6917,497,43851,Hayır
39,5928,812,34868,Hayır
43,3297,572,41987,Hayır
46,11964,331,16512,Hayır
42,14573,313,38702,Hayır
27,3287,554,39718,Hayır
37,18041,572,35263,Hayır
31,13932,516,32601,Hayır
50,9012,414,32669,Hayır
22,12889,697,20970,Hayır
62,15967,822,5573,Hayır
23,14009,308,39381,Hayır
39,9483,457,24249,Hayır
34,2222,615,15736,Hayır
32,7725,727,32581,Hayır
56,19222,763,32505,Hayır
57,2038,363,32007,Hayır
45,2770,767,25001,Hayır
19,13166,373,37907,Hayır
35,5334,526,15870,Hayır
44,4432,690,6721,Hayır
38,18055,490,23422,Hayır
40,7530,565,11767,Hayır
24,14869,320,47214,Hayır
69,3210,649,13371,Hayır
65,8401,791,38822,Hayır
36,2763,461,30137,Hayır
26,18302,567,25587,Hayır
29,2351,405,124,Hayır
63,10467,502,39602,Hayır
47,5555,482,45544,Hayır
24,10474,642,29466,Hayır
19,13026,460,39814,Hayır
34,11910,697,8825,Hayır
28,2318,685,19251,Hayır
67,6470,558,28482,Hayır
29,14179,351,10013,Hayır
20,13979,791,46617,Hayır
38,19908,846,30082,Hayır
31,3726,800,15737,Hayır
32,6245,819,48426,Hayır
68,16117,453,28571,Hayır
59,5163,822,808,Evet
58,8795,356,45484,Hayır
27,8758,680,44924,Hayır
69,6809,624,22529,Hayır
53,2239,665,44826,Hayır
68,18994,797,9907,Hayır
27,14523,760,13060,Hayır
34,18612,831,23347,Hayır
61,7008,782,48833,Hayır
42,8874,509,26399,Hayır
44,17415,441,31737,Hayır
50,3352,376,46014,Hayır
28,2921,513,38145,Hayır
30,2735,824,1080,Evet
18,16522,609,15416,Hayır
48,14056,304,1526,Hayır
50,7843,826,29054,Hayır
38,12388,769,24405,Hayır
33,5363,847,10634,Hayır
56,3177,640,38114,Hayır
40,19302,312,13380,Hayır
27,5045,614,39985,Hayır
65,10667,571,29721,Hayır
50,2330,733,35680,Hayır
39,18732,398,24481,Hayır
58,2467,557,25857,Hayır
23,17112,390,37729,Hayır
64,19070,528,39149,Hayır
53,17472,660,19402,Hayır
64,6264,537,39042,Hayır
27,10129,735,27022,Hayır
33,5257,432,43023,Hayır
30,8874,450,34885,Hayır
68,7441,725,11980,Hayır
37,10445,529,39108,Hayır
21,2026,757,37434,Hayır
37,4618,709,25600,Hayır
39,12595,754,41828,Hayır
46,2986,638,48717,Hayır
33,19997,644,8182,Hayır
60,11370,343,48352,Hayır
64,4746,676,39745,Hayır
60,10887,494,35697,Hayır
40,17353,363,10470,Hayır
47,18250,802,24961,Hayır
47,14615,384,34546,Hayır
60,8612,682,32140,Hayır
20,15985,317,3289,Hayır
41,10848,716,12254,Hayır
66,3272,551,29659,Hayır
54,12611,473,21390,Hayır
30,16661,768,26951,Hayır
59,6005,493,25445,Hayır
49,19408,350,32301,Hayır
54,17013,472,37363,Hayır
29,9364,379,20571,Hayır
25,11923,544,46962,Hayır
41,16616,583,19549,Hayır
61,12736,711,12142,Hayır
33,2268,458,4260,Hayır
49,19816,529,3538,Evet
51,8711,822,49223,Hayır
52,12649,789,1426,Evet
49,12355,566,12030,Hayır
67,11985,795,29985,Hayır
34,17689,433,18102,Hayır
19,17490,491,19996,Hayır
43,10155,746,7610,Hayır
61,4430,586,14205,Hayır
34,8373,672,47490,Hayır
55,9371,465,24056,Hayır
66,13266,526,11236,Hayır
19,14320,597,12203,Hayır
25,2831,796,41516,Hayır
63,18665,494,31033,Hayır
23,8948,834,33063,Hayır
26,8098,557,264,Evet
18,9447,770,35527,Hayır
22,12589,622,33066,Hayır
56,10722,736,42950,Hayır
26,11527,572,3821,Hayır
31,2108,468,40460,Hayır
44,2722,332,37102,Hayır
26,18882,391,6642,Hayır
53,12296,549,1120,Evet
46,14921,642,22008,Hayır
37,11707,795,11112,Hayır
32,16589,628,18324,Hayır
53,18241,508,23986,Hayır
20,8282,696,15327,Hayır
40,12617,681,1551,Evet
63,18652,302,21167,Hayır
26,10528,591,5423,Hayır
47,14016,473,29240,Hayır
36,16801,428,49379,Hayır
55,7275,680,25270,Hayır
20,17279,648,32709,Hayır
67,13702,779,33795,Hayır
65,9183,446,5385,Hayır
20,7923,516,19083,Hayır
51,5824,359,9257,Hayır
19,3191,839,25117,Hayır
44,9059,710,49408,Hayır
40,14518,544,40594,Hayır
59,16938,635,10992,Hayır
49,15543,566,12437,Hayır
64,18736,646,15681,Hayır
52,4561,583,8486,Hayır
57,18588,625,7785,Hayır
35,5329,728,44242,Hayır
44,4431,342,1638,Hayır
28,4117,807,35462,Hayır
56,2561,300,33118,Hayır
36,3887,764,28177,Hayır
42,6271,819,17920,Hayır
24,8654,451,12352,Hayır
48,17511,424,1533,Hayır
19,2392,594,45137,Hayır
55,2244,477,10917,Hayır
22,13431,514,10818,Hayır
31,10321,391,38417,Hayır
35,14165,497,44935,Hayır
53,10056,388,26364,Hayır
21,14791,309,9707,Hayır
41,12781,524,21008,Hayır
30,9142,342,29702,Hayır
38,9820,516,39652,Hayır
50,8146,428,43773,Hayır
37,19285,438,39381,Hayır
22,10091,709,32494,Hayır
41,3356,594,14952,Hayır
52,3363,623,35722,Hayır
47,9432,614,47634,Hayır
45,11934,770,17819,Hayır
68,6336,583,42684,Hayır
62,15002,641,2083,Hayır
24,17036,573,47467,Hayır
59,15351,809,27574,Hayır
52,17025,315,3742,Hayır
47,11735,806,8824,Hayır
51,18189,658,47367,Hayır
56,18808,676,18833,Hayır
26,12695,792,17119,Hayır
29,13050,430,16167,Hayır
46,13993,815,15838,Hayır
27,11729,348,7163,Hayır
44,13579,634,18187,Hayır
36,19584,782,5939,Evet
30,9260,619,887,Evet
59,10625,354,25210,Hayır
54,4795,444,16647,Hayır
49,3965,665,25245,Hayır
32,7633,697,2719,Hayır
38,17483,588,7931,Hayır
20,2668,582,49147,Hayır
25,9068,347,8049,Hayır
23,6466,322,15242,Hayır
46,11310,331,10830,Hayır
36,6960,630,8577,Hayır
34,14409,554,20553,Hayır
27,13307,452,36289,Hayır
50,4307,489,24603,Hayır
30,8404,513,4490,Hayır
44,6652,770,34939,Hayır
59,17419,833,8986,Hayır
29,19671,837,10590,Hayır
19,12033,757,36970,Hayır
27,14835,696,13639,Hayır
38,3861,640,12074,Hayır
40,7129,772,35206,Hayır
18,2803,442,2200,Hayır
50,8987,624,40720,Hayır
69,2500,707,1593,Hayır
43,3228,390,38099,Hayır
32,18480,670,49555,Hayır
39,15109,472,33089,Hayır
42,18255,723,34369,Hayır
18,10111,812,10651,Hayır
43,5884,325,25805,Hayır
38,18008,332,18061,Hayır
58,9699,339,10766,Hayır
41,12496,671,38095,Hayır
56,12738,642,48236,Hayır
33,10383,485,24697,Hayır
49,12018,775,44134,Hayır
33,15435,597,40802,Hayır
30,17485,396,36665,Hayır
59,16528,526,36803,Hayır
49,15559,605,46332,Hayır
67,16132,452,45564,Hayır
58,18608,736,30307,Hayır
61,9356,668,4398,Hayır
41,2772,396,12066,Hayır
30,11437,445,9861,Hayır
28,5012,522,5674,Hayır
32,3624,558,31330,Hayır
27,10123,397,46555,Hayır
59,17449,579,34191,Hayır
58,5474,724,3322,Hayır
20,6152,404,532,Hayır
33,2519,502,43488,Hayır
61,2872,581,5130,Hayır
34,16730,785,34778,Hayır
42,2957,340,42974,Hayır
47,14445,709,4080,Evet
64,10428,640,38010,Hayır
52,9991,824,14234,Hayır
54,17395,793,14790,Hayır
30,6720,603,18315,Hayır
41,3567,808,27300,Hayır
55,2909,389,49986,Hayır
43,19769,749,6011,Evet
26,16820,828,40876,Hayır
36,19199,406,23641,Hayır
45,15708,773,25399,Hayır
24,5784,714,39729,Hayır
62,16746,534,15088,Hayır
39,18705,753,42929,Hayır
47,6398,314,28448,Hayır
54,2843,836,20151,Hayır
33,8594,650,42395,Hayır
53,16873,477,20565,Hayır
22,10602,754,33426,Hayır
46,13762,779,35691,Hayır
69,9330,838,5580,Hayır
68,8901,563,44120,Hayır
40,11015,752,27331,Hayır
23,4500,587,22389,Hayır
53,16506,305,16422,Hayır
50,17568,830,22522,Hayır
66,12578,417,17033,Hayır
58,6154,779,35945,Hayır
33,8102,599,7512,Hayır
51,14794,758,39301,Hayır
60,10860,388,16565,Hayır
43,13780,518,23778,Hayır
54,8591,627,36267,Hayır
30,7674,463,29025,Hayır
69,10404,316,22373,Hayır
34,8801,579,16058,Hayır
49,4222,826,34450,Hayır
49,7633,595,35412,Hayır
45,8632,339,8837,Hayır
46,4601,368,35772,Hayır
42,13570,441,23274,Hayır
64,7835,492,12238,Hayır
39,15853,535,46458,Hayır
44,5497,388,35560,Hayır
61,8719,652,18315,Hayır
55,9558,523,42582,Hayır
37,18650,394,11314,Hayır
62,8912,380,44480,Hayır
67,5883,450,933,Hayır
41,15858,304,26964,Hayır
64,13859,529,28485,Hayır
64,5847,725,32254,Hayır
25,3606,807,9209,Hayır
68,8244,558,29130,Hayır
31,8788,321,29567,Hayır
56,15588,746,15952,Hayır
31,10659,616,26091,Hayır
22,8720,663,26216,Hayır
64,19042,768,15914,Hayır
38,16081,542,47324,Hayır
32,16249,603,11828,Hayır
53,18920,346,16821,Hayır
50,4427,324,35166,Hayır
34,8122,679,10161,Hayır
37,11041,798,18461,Hayır
18,6924,401,3106,Hayır
33,12900,772,28284,Hayır
62,11574,525,8146,Hayır
35,3676,594,5764,Hayır
27,6403,796,15050,Hayır
40,9963,727,9433,Hayır
35,13352,626,25029,Hayır
66,17533,384,18080,Hayır
26,6455,597,43115,Hayır
63,7110,722,44613,Hayır
47,5125,847,4509,Hayır
30,6762,664,49229,Hayır
69,16940,353,35636,Hayır
69,8238,831,27212,Hayır
48,18698,384,18176,Hayır
63,10679,342,29332,Hayır
60,15686,799,11365,Hayır
30,15329,710,33003,Hayır
49,8972,475,13956,Hayır
34,18358,750,47183,Hayır
20,10878,600,26760,Hayır
18,4927,701,488,Evet
22,19828,313,20562,Hayır
49,14324,684,49551,Hayır
42,12156,576,21293,Hayır
62,5019,454,34651,Hayır
22,19896,449,25477,Hayır
54,10090,794,14577,Hayır
40,17662,800,12522,Hayır
29,11215,502,27700,Hayır
51,3950,319,7167,Hayır
40,16517,844,9789,Hayır
33,3732,797,11996,Hayır
66,2630,530,26489,Hayır
22,12520,305,25947,Hayır
61,5083,793,9859,Hayır
64,8128,810,24251,Hayır
45,13528,679,26369,Hayır
23,16972,742,17255,Hayır
30,8436,320,3929,Hayır
60,8280,689,36173,Hayır
47,14484,800,5067,Evet
43,10104,710,8857,Hayır
34,5307,396,8437,Hayır
26,8532,817,36380,Hayır
33,12163,700,7519,Hayır
66,14964,498,20730,Hayır
69,16139,615,10350,Hayır
35,11178,597,7431,Hayır
30,18896,787,4217,Evet
46,11721,458,5681,Hayır
60,18000,373,25101,Hayır
62,19101,682,37043,Hayır
41,13048,535,108,Evet
62,11196,339,44605,Hayır
61,2040,407,46201,Hayır
63,5929,532,33631,Hayır
30,5175,742,4195,Hayır
42,16700,740,27902,Hayır
58,7360,821,9155,Hayır
63,5331,772,4619,Hayır
18,14545,661,46143,Hayır
26,17609,477,45743,Hayır
21,11181,353,40683,Hayır
45,7934,722,16136,Hayır
29,8429,417,43248,Hayır
41,18738,833,11812,Hayır
63,17616,699,37487,Hayır
26,11529,705,41814,Hayır
52,3858,794,41027,Hayır
55,13258,390,15757,Hayır
52,15228,348,34506,Hayır
50,16640,707,26541,Hayır
52,18636,808,3615,Evet
63,13826,367,3750,Hayır
37,9357,778,7534,Hayır
19,15180,426,38507,Hayır
61,14954,318,37109,Hayır
43,14767,682,34677,Hayır
59,15137,689,12524,Hayır
30,16911,501,29268,Hayır
47,10963,815,42982,Hayır
69,4601,755,8578,Hayır
49,11327,768,40286,Hayır
53,19107,417,15487,Hayır
36,13795,608,2199,Evet
39,3039,640,14480,Hayır
18,5346,414,9833,Hayır
28,13276,805,15136,Hayır
43,9926,310,11485,Hayır
65,5603,516,5113,Hayır
36,3262,475,41219,Hayır
36,12786,663,41674,Hayır
29,9561,578,6380,Hayır
20,7109,430,5978,Hayır
35,15591,381,46013,Hayır
66,11207,625,22746,Hayır
22,6932,702,23963,Hayır
65,3461,499,12903,Hayır
41,4145,307,11183,Hayır
31,15896,559,48378,Hayır
68,8357,305,518,Hayır
55,12670,419,1984,Hayır
20,18828,744,4666,Evet
23,3743,832,23123,Hayır
29,2033,559,8378,Hayır
69,18445,613,1893,Hayır
28,5588,712,26126,Hayır
56,16642,471,12226,Hayır
43,2352,584,7592,Hayır
18,19465,628,675,Evet
33,6098,336,14095,Hayır
65,17382,808,17601,Hayır
66,15577,520,717,Hayır
64,11006,421,15406,Hayır
26,13311,433,33646,Hayır
22,18636,622,47263,Hayır
69,5619,602,14945,Hayır
25,15399,822,27349,Hayır
38,6405,424,41083,Hayır
50,2531,669,44115,Hayır
56,11858,319,5329,Hayır
60,18580,741,12696,Hayır
37,11127,308,30136,Hayır
62,12181,426,23265,Hayır
39,10654,463,36732,Hayır
30,3733,455,30358,Hayır
